filename,PSNR,SSIM,LPIPS
0000,23.705459495570288,0.29215688081222774,0.8119192123413086
0001,25.20248999904151,0.7015278963965178,0.23629964888095856
0002,23.45897460410388,0.5195158679597296,0.5848507285118103
0003,22.427737963306143,0.6726235261988263,0.32487908005714417
0004,24.660300367218667,0.7525788668550253,0.16002342104911804
0005,24.695447073405337,0.6472749369786381,0.24364642798900604
0006,21.479028201693687,0.6638420195074086,0.3223557770252228
0007,23.247835353954866,0.8585795591301918,0.07872435450553894
0008,25.051210231225788,0.7778292140991688,0.10900107771158218
0009,21.38349593316002,0.5319286925912332,0.45667386054992676
0010,23.037339870949737,0.7095528519704859,0.2271856963634491
0011,25.8901343696586,0.6870769463836764,0.36388421058654785
0012,20.46092923594926,0.5018929195537253,0.48521697521209717
0013,22.083511129529537,0.38109609563913244,0.7285588383674622
0014,25.45251232951323,0.7838103466085196,0.17556123435497284
0015,24.87908715231574,0.8262420645848513,0.10362076014280319
0016,23.961543867895916,0.7789743755352497,0.25833097100257874
0017,24.14462130552774,0.6170620341346422,0.430181086063385
0018,21.313974890995095,0.5969143541311726,0.3365750312805176
0019,22.639460222613646,0.548147703820735,0.4734600782394409
0020,25.466228037118583,0.5961316909804214,0.38041770458221436
0021,22.83551887047148,0.7203383144330681,0.19022127985954285
0022,23.978102537451278,0.7956362483028769,0.15475383400917053
0023,25.657104415631036,0.5399507280069515,0.4844561517238617
0024,21.453186121710004,0.4881703525466691,0.4188428521156311
0025,21.415517839408786,0.5767608720271029,0.43920207023620605
0026,21.86700614518505,0.7328638152894936,0.23465663194656372
0027,21.140298615015837,0.6715498752405937,0.28257232904434204
0028,21.708611043943883,0.43998650609414053,0.6046327352523804
0029,22.59974490764019,0.6773738519611763,0.37142854928970337
0030,23.513654800643113,0.7153260571632385,0.2989128530025482
0031,27.8722971504663,0.7071330059487224,0.2950933575630188
0032,22.550936815472117,0.6586469287111182,0.31261375546455383
0033,21.445243297473326,0.8384303585080118,0.11040310561656952
0034,22.284031050898236,0.5107232571191546,0.5449663996696472
0035,25.192721747236995,0.8736286580836773,0.05996553227305412
0036,25.153891894129586,0.8298037490954399,0.11864282190799713
0037,21.520983194976896,0.535795984594394,0.4108397364616394
0038,23.690469932986964,0.5713623659758288,0.4588890075683594
0039,27.390635875236047,0.6318269871914387,0.14417360723018646
0040,21.38022181096353,0.514874503609982,0.42937546968460083
0041,24.254863824563238,0.6998819074887856,0.24369406700134277
0042,26.847521796198322,0.6697990147129874,0.3458894193172455
0043,23.359156755377395,0.7588284803189105,0.19741149246692657
0044,23.929705291133168,0.6063164094558703,0.31292933225631714
0045,22.97066731049511,0.6669400036099702,0.38547202944755554
0046,21.364462508618203,0.6315832405346881,0.3688024878501892
0047,28.85974867449203,0.6690370089895763,0.2686498463153839
0048,23.306298631608854,0.7465898536907155,0.13963593542575836
0049,24.23039648982118,0.7279360986866951,0.24648693203926086
0050,21.725853707193863,0.40870924133799424,0.5861949324607849
0051,21.59046924063756,0.5780936024725573,0.37629008293151855
0052,27.250324399806466,0.8361129437642097,0.06420076638460159
0053,22.968927540620257,0.4451321788939886,0.5765349864959717
0054,23.355804063601717,0.400586768177323,0.51567542552948
0055,22.484990902631598,0.5998566948945094,0.3989783525466919
0056,25.30710399980377,0.7717625921245813,0.19714123010635376
0057,21.431134179972876,0.7075995133270025,0.1727219521999359
0058,25.23876454108116,0.6410854924426973,0.3729223906993866
0059,23.372658561289104,0.4079445497277677,0.4845980107784271
0060,24.497990093609165,0.5630462474414752,0.315659761428833
0061,27.84426569520836,0.650628075381279,0.26082807779312134
0062,24.742387749951252,0.6587421741613299,0.24462154507637024
0063,23.326482611913892,0.6422076577879637,0.43426716327667236
0064,23.245910357284274,0.7365668123272061,0.26632699370384216
0065,22.685662738864067,0.7052135862846971,0.19446507096290588
0066,22.7152683483894,0.694801429226743,0.3094017505645752
0067,20.914149585108476,0.5863990028596222,0.3799757957458496
