filename,PSNR,SSIM,LPIPS
0000,31.94402713729508,0.9232801914979071,0.14550238847732544
0001,23.93929427531459,0.5895530247878377,0.2772851884365082
0002,28.178219438445048,0.7940082761348505,0.2762046158313751
0003,17.304664438246206,0.5729311189884216,0.37676167488098145
0004,20.9730667101341,0.6304546739546265,0.3273744285106659
0005,21.168721294407785,0.6526696025330052,0.3439445197582245
0006,16.155257013979195,0.5990806936451544,0.32583674788475037
0007,18.642988074115884,0.5899977126984799,0.3236233592033386
0008,21.797790694493287,0.574605733062089,0.3534663915634155
0009,16.29783103889138,0.4973400701498873,0.480323851108551
0010,18.84587668363966,0.5931520340225396,0.33727726340293884
0011,23.919671920392332,0.6901043187324954,0.34968090057373047
0012,15.378275416490851,0.42108329350990625,0.5018262267112732
0013,15.626129766194401,0.49352579521244366,0.5408047437667847
0014,23.06894356529064,0.6455295374557017,0.29032987356185913
0015,20.373982660141507,0.5798443009299384,0.3244565427303314
0016,20.41375091738185,0.6959943067496822,0.27385714650154114
0017,24.3911367567625,0.6547264187863618,0.3406299352645874
0018,18.209353567816244,0.5827276508594498,0.26573652029037476
0019,22.982912978330102,0.6195138460711505,0.37130090594291687
0020,22.005749208727693,0.6810976061008169,0.3956906199455261
0021,18.782846648876404,0.5656785375612208,0.37068676948547363
0022,20.124328099828993,0.6267536047475853,0.31304195523262024
0023,29.0982874874399,0.7826313710813597,0.29184266924858093
0024,19.091285400602075,0.586424523683147,0.3802400827407837
0025,18.308918841383935,0.5786682724822427,0.41560763120651245
0026,17.03328736211734,0.6013493581849239,0.2946424186229706
0027,19.840484175867225,0.5288564654707839,0.3455319404602051
0028,19.307711225533424,0.551080920675213,0.3856961131095886
0029,19.92435509967089,0.6716180099021533,0.3358864486217499
0030,22.17124762334913,0.7455641853276621,0.24383288621902466
0031,26.28367535060898,0.6504964943719656,0.39165228605270386
0032,11.575993487915074,0.42398926048308494,0.3827546238899231
0033,16.685546992505476,0.4721010944264219,0.4999288320541382
0034,24.477297756552822,0.6242281629019358,0.3008728325366974
0035,19.86427645384166,0.544185704135593,0.3283243775367737
0036,21.414594123045717,0.5855445168606946,0.3138555884361267
0037,20.818278838403668,0.6628160781770929,0.3785206973552704
0038,18.66318462927151,0.6321760071933052,0.41270911693573
0039,24.507748204339457,0.3689259293280924,0.7841241955757141
0040,18.454494271382814,0.4564986386004789,0.5058296918869019
0041,18.657274142583255,0.5945594263163665,0.33336353302001953
0042,25.75754104799184,0.7775298879133276,0.18255279958248138
0043,17.643289442161134,0.6456634841991323,0.2767954170703888
0044,22.764517918268574,0.5754956772462397,0.43129977583885193
0045,22.67108313237143,0.7607342376762303,0.22723810374736786
0046,18.820358352670752,0.4720292797131393,0.4341927766799927
0047,27.173722930396092,0.6198837757792175,0.541047990322113
0048,17.11306737549047,0.5484852836901623,0.3250792324542999
0049,22.032753986072716,0.5378982604719871,0.3927941918373108
0050,14.302078539019048,0.533959800688847,0.5564688444137573
0051,18.245405403667803,0.4636008445837598,0.4945356845855713
0052,20.631851117797922,0.6122255852493685,0.29416167736053467
0053,14.16248079732441,0.44306513345250687,0.5915737152099609
0054,21.91489956129631,0.5571711669702316,0.5686530470848083
0055,18.733640038480978,0.5682940087341307,0.35591840744018555
0056,21.876610286587415,0.6159503183756982,0.3135893940925598
0057,19.062125487121257,0.3747381496344633,0.5933495163917542
0058,24.896284803440434,0.6625694787478268,0.3584904372692108
0059,27.3277002716312,0.6695761978960522,0.5218604803085327
0060,26.047145349433123,0.6236882597743338,0.4321950078010559
0061,26.81238074515687,0.6356775423808042,0.5139269828796387
0062,22.15837710973293,0.5894690305997529,0.37569600343704224
0063,25.375821205545694,0.8117788501496028,0.15787553787231445
0064,22.179133279904974,0.6404609555724026,0.30170363187789917
0065,21.499386331726665,0.5287781886278451,0.36876094341278076
0066,20.440024552624326,0.669534275914222,0.2548888623714447
0067,11.934387105421198,0.38424483394849207,0.5866488814353943
