filename,PSNR,SSIM,LPIPS
000000000724,19.723661784388128,0.5560023826934749,0.42518308758735657
000000000776,20.620954318651606,0.5220428618414984,0.38401228189468384
000000000785,15.51436734178726,0.2690960958663844,0.7064588665962219
000000000802,21.72353568081948,0.48976729040779055,0.6174978017807007
000000000872,16.2817857816102,0.3768813003768287,0.8259102702140808
000000000885,19.75522245391503,0.5509971060561776,0.5549954771995544
000000001000,19.843451987662238,0.5394144028589325,0.5446708798408508
000000001268,17.270045623633234,0.4334009210645766,0.545499324798584
000000001296,16.375506268348836,0.37385355128103526,0.802549421787262
000000001353,22.42433824091204,0.5323089524108483,0.549992024898529
000000001425,16.149493501956883,0.33140969073616006,0.84344881772995
000000001490,20.48936188598415,0.5727392346145055,0.3784043788909912
000000001532,17.823148162377258,0.43242819399000026,0.7067481279373169
000000001584,21.536235356988797,0.559414413363235,0.5074731111526489
000000001675,20.618205927515397,0.6608909616348796,0.36029481887817383
000000001761,17.144045469788207,0.1088102669177549,1.1569238901138306
000000001818,16.907644872887285,0.6323627153753769,0.24564489722251892
000000001993,15.918355629552028,0.31153672255423737,0.8732460737228394
000000002006,21.908851584046033,0.5463335515613407,0.5271869897842407
000000002149,19.304398707884964,0.297459613863301,0.8351275324821472
000000002153,21.704858489955715,0.5955878602330219,0.344587117433548
000000002157,18.294043253891616,0.4398005587540414,0.6586450338363647
000000002261,15.879756794120789,0.3112007377653345,0.7331339120864868
000000002299,16.954753749125604,0.6506921781712552,0.32514822483062744
000000002431,17.79621209221866,0.3139272031247725,0.815650463104248
000000002473,20.94533823605974,0.3071817290488361,0.8378679752349854
000000002532,16.614952227820133,0.3350175481499047,0.7324630618095398
000000002587,20.538126918213713,0.443392332184554,0.5827765464782715
000000002592,16.798356859239632,0.4851285865097963,0.6172353029251099
000000002685,16.862417852294865,0.35083922002349915,0.8323595523834229
000000002923,20.94901383319604,0.40537523389106894,0.7331876754760742
000000003156,16.882970401506892,0.39203120354442206,0.7403337955474854
000000003255,18.29188485150495,0.511960184168501,0.5405957698822021
000000003501,17.07494821635661,0.4190289598774211,0.6553713083267212
000000003553,18.868961778997594,0.5144239242450841,0.5570504069328308
000000003661,21.306625905848406,0.22343468204283395,0.9782640337944031
000000003845,17.329772378162865,0.42520577317251346,0.6830682158470154
000000003934,18.282420620611965,0.44248316842870367,0.6926813125610352
000000004134,18.785987656530004,0.538551515340895,0.5736610889434814
000000004395,15.54489563816893,0.29146395251141466,0.8334673643112183
000000004495,18.402715509231022,0.37508258914710385,0.788537859916687
000000004765,17.57314687055663,0.2947020407812195,0.7743591666221619
000000004795,17.90211426679725,0.3646389396886871,0.7097671031951904
000000005001,18.224308336393175,0.5709058581102973,0.46871405839920044
000000005037,19.473704014166568,0.6003727755214537,0.4071759581565857
000000005060,16.552273299024257,0.3681306668710456,0.7080734968185425
