filename,PSNR,SSIM,LPIPS
0000,19.622731330651398,0.22464360810272674,0.8117749691009521
0001,20.85325291806143,0.505723445131703,0.3418773114681244
0002,17.012022076573416,0.34335574471974084,0.5400944948196411
0003,13.183930962336612,0.4418058316473338,0.4513537585735321
0004,17.137732051799855,0.545824344746866,0.33011937141418457
0005,16.376579009547736,0.4118502759780533,0.5212954878807068
0006,12.8110485656002,0.3703122552941907,0.6206827759742737
0007,16.10386814298003,0.5558092781184761,0.2970554828643799
0008,18.320810930151335,0.5495724613087396,0.35896357893943787
0009,12.959404350682071,0.33710628253903524,0.5883619785308838
0010,14.265443794274159,0.40644415084597757,0.5286136269569397
0011,18.952834037299947,0.5595572086334606,0.4681544899940491
0012,12.457099174217756,0.24891851640187262,0.6420807242393494
0013,11.918802527071142,0.15759980156678488,0.8435603380203247
0014,19.577654447328275,0.5829908365554658,0.35350272059440613
0015,17.71662648640261,0.579303834401248,0.3123800754547119
0016,15.966057046179415,0.5780327428371592,0.4319450557231903
0017,18.281676766778297,0.4293424024137086,0.49187883734703064
0018,13.405439099256832,0.4153978710527783,0.48397234082221985
0019,16.06439726297067,0.35410202009187164,0.5473871827125549
0020,17.368890618477288,0.4085468364010838,0.5583598017692566
0021,14.427565345259888,0.4673229747380434,0.4092161953449249
0022,16.728489660340735,0.5637039961149926,0.378976970911026
0023,21.355614837665634,0.4777538005410034,0.5578523278236389
0024,14.986716100332963,0.30876805453001116,0.5290125608444214
0025,13.79113858510867,0.3854127767245831,0.5467164516448975
0026,12.801399139901319,0.4384028716854616,0.40685486793518066
0027,14.654675731904845,0.42495553059122976,0.43142426013946533
0028,14.29597286733469,0.20675649023960907,0.7379536628723145
0029,14.296739556431852,0.46347570419574147,0.4817996621131897
0030,17.56166440353425,0.5900971513741848,0.34386807680130005
0031,21.871270671955152,0.4985047557174174,0.47728410363197327
0032,7.807589932958048,0.25838717891832164,0.5569102168083191
0033,14.783548466180125,0.5233980998406991,0.3860630393028259
0034,17.87144350847626,0.34829894347269763,0.5714375376701355
0035,18.60185674619513,0.5753756603984221,0.31834161281585693
0036,18.32670156337007,0.5544976661063388,0.304990291595459
0037,15.00377059922402,0.33879859176545213,0.5484293699264526
0038,13.846860836719774,0.35335262868966055,0.6304813623428345
0039,18.512423476919306,0.23495005190256718,0.45308443903923035
0040,12.999040060796045,0.3192261439980386,0.5233577489852905
0041,14.421929930790125,0.4925582985839724,0.4262247681617737
0042,19.516490138948633,0.44439723896978617,0.5878642797470093
0043,13.713806882396273,0.4984655724551985,0.34760886430740356
0044,16.9333268799749,0.4356983205133472,0.495339035987854
0045,16.307153864113918,0.5117253263565893,0.42889299988746643
0046,13.723291807066841,0.40613287155291145,0.4836283028125763
0047,18.4387111478464,0.20970922818346985,0.7163044214248657
0048,13.573531619322205,0.46492706032008446,0.42217010259628296
0049,17.982072397653308,0.44025607733750965,0.46318522095680237
0050,10.778155747306727,0.25011516388187344,0.6774742007255554
0051,14.316929459944436,0.28928500864805,0.5860902667045593
0052,17.110896431506216,0.410151256748752,0.5788973569869995
0053,11.032708247530234,0.1371470231404592,0.7989358305931091
0054,15.25471207535842,0.11351133664900623,0.7267410159111023
0055,14.351417256686034,0.33598445236103036,0.6479827165603638
0056,17.868372804293145,0.539330226698873,0.4049229025840759
0057,15.13874179668722,0.3667627929823056,0.4802100956439972
0058,20.28225974712759,0.49292893413511396,0.4877345561981201
0059,17.728430978943695,0.21332497594107763,0.6077496409416199
0060,18.559669332240972,0.4615142339297066,0.4706748425960541
0061,20.445559431443677,0.321306227107423,0.5153648853302002
0062,16.435299960400084,0.4222334947076085,0.45180317759513855
0063,17.43885384553235,0.43857054988985666,0.5125803351402283
0064,18.399945808481213,0.5486133536970094,0.350189745426178
0065,16.939793158522424,0.4622379708098727,0.31918570399284363
0066,15.254007752749779,0.4479924837398374,0.3937692642211914
0067,8.921031857626993,0.3478960214234134,0.5846995711326599
