filename,PSNR,SSIM,LPIPS
000000000724,31.129126129592613,0.8901555535068512,0.03657449781894684
000000000776,32.072211020802825,0.9087091686840058,0.028546007350087166
000000000785,31.33804781256794,0.7721827576856614,0.060908909887075424
000000000802,37.25251269048853,0.9576291510925293,0.03393521159887314
000000000872,26.981974534472748,0.7886638789443969,0.2500821352005005
000000000885,36.96337838735599,0.9607923559427262,0.02960311248898506
000000001000,32.469137638790066,0.9371526397027969,0.024711433798074722
000000001268,28.062875882014573,0.7557848671617508,0.17645259201526642
000000001296,26.995554820285488,0.6619305390986204,0.32424449920654297
000000001353,38.65666774174756,0.9576759057378769,0.03621319681406021
000000001425,28.57096746752243,0.7920505431170464,0.2038806974887848
000000001490,30.09137952698118,0.9227066809530258,0.05879293754696846
000000001532,35.418933879012435,0.948055705663681,0.044385943561792374
000000001584,36.1689217559915,0.956113083117485,0.04090690240263939
000000001675,33.49015246432246,0.8173888750982284,0.16223196685314178
000000001761,27.19599924635679,0.4300501952533722,0.7244136333465576
000000001818,26.41673438841441,0.8532975707970858,0.04501504823565483
000000001993,31.02241432383814,0.8522699648580551,0.05393648147583008
000000002006,34.421011722948656,0.9423041879372597,0.03774716332554817
000000002149,39.44203703375646,0.947645183300972,0.04548769071698189
000000002153,33.316375804964096,0.9177193986663819,0.05583323910832405
000000002157,33.87740943297872,0.936752497748375,0.027991581708192825
000000002261,27.31428937094412,0.7994445535633564,0.06963331997394562
000000002299,26.22731327471252,0.8953614346776605,0.03527047485113144
000000002431,33.25646087364678,0.9340039743256568,0.08098655939102173
000000002473,34.138801064669686,0.9635730511422157,0.01853625848889351
000000002532,30.118341726485532,0.8823439734373093,0.1430666595697403
000000002587,35.12247181331495,0.9014458339834214,0.07678520679473877
000000002592,31.516870210632234,0.9385345789012909,0.01553464587777853
000000002685,32.4349746538607,0.8977614740428924,0.041188739240169525
000000002923,32.4636838555754,0.8890803450713157,0.09585908055305481
000000003156,28.507713732491993,0.6904965167338848,0.220236137509346
000000003255,27.197001109777794,0.9314783008151054,0.03845800831913948
000000003501,30.92606676922989,0.898637483956337,0.057753145694732666
000000003553,30.331872261890172,0.804296863480568,0.1744232177734375
000000003661,41.150549008467564,0.9588997236537934,0.18400955200195312
000000003845,29.980635289183454,0.8653680372719764,0.06359872967004776
000000003934,32.438121329343566,0.9060302096576691,0.04022878035902977
000000004134,29.31990911228955,0.718115318262577,0.2628425061702728
000000004395,25.685372910025514,0.5037970505656302,0.4330820143222809
000000004495,36.948248298906,0.9361775406599044,0.1190115213394165
000000004765,32.14848602669416,0.8755789603099823,0.1541544795036316
000000004795,31.65744266158336,0.8323869785809517,0.14441345632076263
000000005001,27.797939392175817,0.7265235395683646,0.16034828126430511
000000005037,32.34983165635686,0.9390332193336487,0.014028580859303474
000000005060,28.618955649922757,0.7951974379515648,0.10719623416662216
