filename,PSNR,SSIM,LPIPS
000000000724,22.704460453909707,0.6696536213843022,0.2593005895614624
000000000776,23.115056831305413,0.5304002244598269,0.31540578603744507
000000000785,21.743545358601786,0.6969880508281147,0.31290203332901
000000000802,27.45715491251068,0.7787219991482829,0.23074108362197876
000000000872,20.829382455178852,0.5735769555258502,0.44005072116851807
000000000885,26.35880172182304,0.8375741251642015,0.15029172599315643
000000001000,22.768992825757014,0.65929241381555,0.2294694483280182
000000001268,21.687235825039544,0.5930239028370311,0.4426603317260742
000000001296,21.877253036293585,0.5996890764691816,0.2990666925907135
000000001353,28.58293244144197,0.7775847355621518,0.191663920879364
000000001425,22.670387896136603,0.6464238545991714,0.36316511034965515
000000001490,21.728996493672284,0.4755591397300246,0.45056837797164917
000000001532,24.2717657039984,0.7236740886543762,0.2653473913669586
000000001584,25.831938051138458,0.7460481376695968,0.18659178912639618
000000001675,25.856822876028104,0.7256737950035045,0.2836461067199707
000000001761,15.941275088375491,0.8422285227832198,0.41640815138816833
000000001818,18.368173772659375,0.5468575445671119,0.30088114738464355
000000001993,22.28473249716789,0.5874565516348688,0.4003535807132721
000000002006,24.51339233749719,0.6762686043279422,0.25168976187705994
000000002149,29.314434250518758,0.8655999384516477,0.2325812578201294
000000002153,24.806097419131543,0.5286104030370758,0.6085606813430786
000000002157,24.07650888445815,0.7138929420022451,0.20981737971305847
000000002261,20.972055960706246,0.39454565480576137,0.5142302513122559
000000002299,18.305672052387038,0.6062372234263002,0.2232760637998581
000000002431,24.38145629085231,0.7162626020370331,0.3123921751976013
000000002473,23.953083918600562,0.7711321887505166,0.3935578763484955
000000002532,20.66593151590044,0.6633252482118271,0.4138321280479431
000000002587,27.529516642514793,0.7870242157399692,0.38526904582977295
000000002592,17.212327846620955,0.5108801842842204,0.3870694637298584
000000002685,23.25844596880581,0.6011212815643181,0.33533358573913574
000000002923,23.17613911182962,0.6504047261320816,0.5281949639320374
000000003156,23.335602720024802,0.6867358186199928,0.21624146401882172
000000003255,17.651712888094096,0.4824795366016756,0.4950370490550995
000000003501,22.044431665727167,0.5903034935583205,0.375051349401474
000000003553,22.757818789655218,0.6591227060002018,0.24076341092586517
000000003661,31.844218265748914,0.9031067725962102,0.30102744698524475
000000003845,22.585332663340978,0.5528351599595036,0.3951965570449829
000000003934,23.22072823576523,0.635755705320715,0.3202536702156067
000000004134,23.634112959016463,0.6569155116724409,0.2661716639995575
000000004395,19.887776904007012,0.6999293643561298,0.2420339584350586
000000004495,27.210367591532222,0.7527944419468082,0.33680611848831177
000000004765,22.714114129718133,0.5912778645599316,0.4714927077293396
000000004795,25.043958211096893,0.4830776328312096,0.6541065573692322
000000005001,20.671499967486273,0.5240487201754791,0.2725766897201538
000000005037,22.493450529028504,0.7338267331406139,0.1442694365978241
000000005060,22.127175426606716,0.6573922343287893,0.2888548970222473
